1.000000000000000000e+02,5.257072448730468750e-01
2.000000000000000000e+02,1.526931762695312500e+00
3.000000000000000000e+02,2.528156280517578125e+00
4.000000000000000000e+02,3.529376983642578125e+00
5.000000000000000000e+02,4.530597686767578125e+00
6.000000000000000000e+02,5.531822204589843750e+00
7.000000000000000000e+02,6.533035278320312500e+00
8.000000000000000000e+02,7.534255981445312500e+00
9.000000000000000000e+02,8.535480499267578125e+00
1.000000000000000000e+03,9.536697387695312500e+00
1.100000000000000000e+03,1.053792190551757812e+01
1.200000000000000000e+03,1.153914642333984375e+01
1.300000000000000000e+03,1.254036712646484375e+01
1.400000000000000000e+03,1.354158782958984375e+01
1.500000000000000000e+03,1.454280853271484375e+01
1.600000000000000000e+03,1.554402542114257812e+01
1.700000000000000000e+03,1.654524993896484375e+01
1.800000000000000000e+03,1.754647064208984375e+01
1.910000000000000000e+03,1.864781188964843750e+01
2.010000000000000000e+03,1.964903640747070312e+01
2.110000000000000000e+03,2.065025901794433594e+01
2.210000000000000000e+03,2.165148162841796875e+01
2.320000000000000000e+03,2.275282478332519531e+01
2.420000000000000000e+03,2.375404548645019531e+01
2.520000000000000000e+03,2.475526428222656250e+01
2.630000000000000000e+03,2.585660743713378906e+01
2.730000000000000000e+03,2.685782814025878906e+01
2.830000000000000000e+03,2.777461814880371094e+01
2.940000000000000000e+03,2.882216835021972656e+01
3.040000000000000000e+03,2.977448844909667969e+01
3.150000000000000000e+03,3.082204818725585938e+01
3.250000000000000000e+03,3.177436828613281250e+01
3.360000000000000000e+03,3.282192230224609375e+01
3.460000000000000000e+03,3.377424240112304688e+01
3.570000000000000000e+03,3.482180023193359375e+01
3.680000000000000000e+03,3.586935424804687500e+01
3.790000000000000000e+03,3.690971755981445312e+01
3.890000000000000000e+03,3.783751678466796875e+01
4.000000000000000000e+03,3.885809707641601562e+01
4.110000000000000000e+03,3.987867736816406250e+01
4.220000000000000000e+03,4.089926147460937500e+01
4.330000000000000000e+03,4.191983795166015625e+01
4.440000000000000000e+03,4.294042205810546875e+01
4.550000000000000000e+03,4.394700622558593750e+01
4.660000000000000000e+03,4.491443634033203125e+01
4.770000000000000000e+03,4.588940048217773438e+01
4.890000000000000000e+03,4.690360641479492188e+01
5.000000000000000000e+03,4.787181091308593750e+01
5.120000000000000000e+03,4.894568634033203125e+01
5.230000000000000000e+03,4.993660736083984375e+01
5.350000000000000000e+03,5.097792816162109375e+01
5.460000000000000000e+03,5.191983032226562500e+01
5.580000000000000000e+03,5.294736099243164062e+01
5.700000000000000000e+03,5.397489166259765625e+01
5.820000000000000000e+03,5.498117065429687500e+01
5.940000000000000000e+03,5.594158172607421875e+01
6.060000000000000000e+03,5.692449188232421875e+01
6.180000000000000000e+03,5.790740203857421875e+01
6.310000000000000000e+03,5.896924591064453125e+01
6.430000000000000000e+03,5.993895339965820312e+01
6.560000000000000000e+03,6.098947143554687500e+01
6.680000000000000000e+03,6.190929794311523438e+01
6.810000000000000000e+03,6.290182495117187500e+01
6.940000000000000000e+03,6.389435195922851562e+01
7.070000000000000000e+03,6.488687133789062500e+01
7.200000000000000000e+03,6.587939453125000000e+01
7.340000000000000000e+03,6.694827270507812500e+01
7.470000000000000000e+03,6.794079589843750000e+01
7.610000000000000000e+03,6.900967407226562500e+01
7.750000000000000000e+03,6.996179199218750000e+01
7.890000000000000000e+03,7.091148376464843750e+01
8.030000000000000000e+03,7.186054992675781250e+01
8.180000000000000000e+03,7.286603546142578125e+01
8.330000000000000000e+03,7.387152099609375000e+01
8.480000000000000000e+03,7.487700653076171875e+01
8.630000000000000000e+03,7.588061523437500000e+01
8.780000000000000000e+03,7.687885284423828125e+01
8.940000000000000000e+03,7.783414459228515625e+01
9.100000000000000000e+03,7.877671813964843750e+01
9.270000000000000000e+03,7.977766418457031250e+01
9.440000000000000000e+03,8.077860260009765625e+01
9.610000000000000000e+03,8.177955627441406250e+01
9.790000000000000000e+03,8.283937835693359375e+01
9.970000000000000000e+03,8.378773498535156250e+01
1.015000000000000000e+04,8.470480346679687500e+01
1.035000000000000000e+04,8.572377777099609375e+01
1.055000000000000000e+04,8.674275207519531250e+01
1.075000000000000000e+04,8.776171875000000000e+01
1.097000000000000000e+04,8.888259887695312500e+01
1.119000000000000000e+04,8.984584045410156250e+01
1.143000000000000000e+04,9.084170532226562500e+01
1.168000000000000000e+04,9.187907409667968750e+01
1.194000000000000000e+04,9.295793151855468750e+01
1.222000000000000000e+04,9.386912536621093750e+01
1.253000000000000000e+04,9.472534179687500000e+01
1.287000000000000000e+04,9.566442871093750000e+01
1.325000000000000000e+04,9.671398925781250000e+01
1.370000000000000000e+04,9.788227844238281250e+01
1.429000000000000000e+04,9.887541198730468750e+01
1.570000000000000000e+04,1.000830764770507812e+02
